district,epc,hpr
S80,62.1,0.87
S81,65.1,0.94
NG22,52.3,0.89
DN22,61.9,0.9
DN11,67.2,0.96
DN10,59.1,0.91
NG20,53.2,0.83
NG23,56.2,0.9
DN21,83.0,1.18
SG1,85.4,1.09
DN9,42.4,0.81
