sector,epc,hpr,lat,long
OL8 4,60.5,0.82,-2.1299309431818183,53.52690497159092
OL2 5,64.7,0.88,-2.1293222337164743,53.56539273180077
OL4 4,60.4,0.83,-2.051223051162792,53.54055120930232
OL4 1,58.3,0.73,-2.0952260149253727,53.53883693532335
OL9 8,63.4,0.86,-2.149878994382023,53.52957508426967
OL2 6,62.9,0.87,-2.1163000129870126,53.56760553246752
OL8 1,61.2,0.79,-2.1168122647058825,53.53324834803925
OL1 2,66.0,0.85,-2.128280193236716,53.55124096135264
OL3 5,60.8,0.81,-2.017854740875912,53.56769935036493
M35 9,61.3,0.84,-2.146737580246914,53.51034711522633
OL4 3,62.3,0.83,-2.072187301675978,53.544353625698335
OL1 4,66.2,0.91,-2.0868238539823007,53.55795323451328
OL9 9,66.3,0.91,-2.152793483999999,53.53991944000004
M35 0,62.9,0.86,-2.162028763066203,53.504529526132416
OL1 3,68.2,0.85,-2.105867203208557,53.54606481818183
OL4 5,61.8,0.82,-2.0713524380530983,53.53454232300884
OL2 8,61.9,0.83,-2.087892253275109,53.57929593886464
OL4 2,63.9,0.86,-2.078549367256637,53.553642336283154
OL8 2,64.9,0.89,-2.1000704253393665,53.52440114932128
OL9 7,64.4,0.84,-2.1377064606741585,53.53106219101125
OL9 6,63.2,0.82,-2.129509451219513,53.544407932926845
OL9 0,63.1,0.88,-2.147510106598985,53.54979436548224
OL2 7,62.1,0.85,-2.1029881818181813,53.58168595999999
M40 3,55.7,0.83,-2.1673805325443785,53.5157848816568
OL3 7,64.8,0.87,-2.008215516666667,53.53518149444445
OL8 3,62.5,0.85,-2.1247353616071427,53.519823785714266
OL1 1,69.5,0.93,-2.111057182692309,53.541327182692335
OL3 6,61.8,0.82,-2.003306559701492,53.54858120895523
M24 2,63.2,0.92,-2.180268142405061,53.55331788924048
M24 1,56.5,0.74,-2.191263605734767,53.54007766308242
OL9 5,83.8,1.18,nan,nan
OL5 9,36.8,0.93,-2.0326556631016035,53.517074336898375
OL11 2,47.7,0.81,-2.160876292490117,53.5930326245059
OL5 0,64.8,0.8,-2.0444669005524854,53.51902807182317
M40 0,48.4,0.65,-2.176285517241379,53.51873044827586
