district,epc,hpr
BS20,69.3,0.95
BS23,61.8,0.81
BS22,65.5,0.93
BS21,62.4,0.85
BS48,63.3,0.91
BS49,66.8,0.94
BS40,60.7,0.89
BS24,72.4,1.01
BS41,65.1,0.9
BS25,64.9,0.93
BS29,66.1,0.94
BS8,57.8,0.88
BS13,81.1,1.08
BS26,40.1,0.74
BS87,68.0,0.65
BA20,81.0,1.16
BS17,60.0,1.0
