district,epc,hpr
FY5,61.6,0.9
FY6,62.0,0.9
FY7,60.6,0.86
PR3,65.1,0.95
PR4,62.5,0.93
FY3,59.3,0.87
LA2,55.0,0.8
PR30,81.0,1.13
