district,epc,hpr
YO41,52.2,0.84
YO17,59.9,0.89
YO62,56.5,0.85
YO7,45.6,0.84
YO18,60.7,0.88
YO60,48.9,0.82
YO12,55.5,0.9
YO13,53.8,0.8
YO19,47.0,0.77
DL6,35.2,0.73
YO25,55.5,0.91
YO61,47.8,0.79
TS9,51.3,0.79
YO32,53.9,0.8
TF2,82.0,1.15
