sector,epc,hpr,lat,long
YO41 1,52.2,0.84,-0.8998766224066392,53.9942505186722
YO17 7,67.2,0.93,-0.7979406021505375,54.1379471075269
YO17 6,54.5,0.88,-0.8242075510204085,54.16255493877551
YO62 6,60.4,0.87,-0.9176162058823528,54.26816023529411
YO17 9,60.2,0.87,-0.781469770212766,54.10802188510634
YO62 4,49.3,0.84,-1.0268072595419848,54.18104702290075
YO7 2,45.6,0.84,-1.27451974251497,54.24759743113773
YO62 5,59.0,0.86,-1.0652966871508376,54.2484496592179
YO18 8,58.2,0.86,-0.8028053492822961,54.27374303349282
YO60 7,48.1,0.81,-0.9058462814371252,54.07844489221554
YO17 8,55.0,0.88,-0.6467312694063927,54.14877692237444
YO18 7,62.6,0.9,-0.7372701863636368,54.24482989090907
YO60 6,50.5,0.85,-0.9999841000000008,54.10022432222225
YO62 7,53.0,0.82,-0.9804726355140192,54.28155830841123
YO12 4,55.5,0.9,-0.4328274637096778,54.23948005645159
YO13 9,55.5,0.82,-0.5408094581005586,54.24003550837993
YO19 5,47.0,0.77,-0.9868321666666666,53.965868753086376
DL6 3,35.2,0.73,-1.3194917258883256,54.37643215228426
YO13 0,41.6,0.71,-0.4655542026431718,54.32479771806167
YO25 3,55.5,0.9,-0.4525989018404907,54.09874246012269
YO61 4,47.8,0.79,-1.1565019553571425,54.16271250892856
TS9 7,51.3,0.79,-1.1718784193548386,54.422514991935486
YO32 5,53.9,0.8,-1.035886988505747,54.03792653448277
YO18 3,80.0,1.1,nan,nan
YO25 9,55.1,1.05,-0.5081989285714288,53.96311238198759
TF2 2,82.0,1.15,-2.444446872727273,52.642110418181794
YO62 2,11.0,0.63,nan,nan
YO17 0,69.0,0.97,nan,nan
YO17 5,83.0,1.09,nan,nan
