postcode,epc,hpr
NG17 3FA,69.6,0.98
NG17 1GF,68.7,0.97
NG15 7RG,59.4,0.67
NG17 1GJ,62.6,0.82
NG17 2RD,58.9,0.88
NG16 6GL,57.8,0.85
NG17 1NG,83.8,1.18
NG15 7HE,73.3,1.0
NG17 7NH,64.7,0.97
NG15 7JU,39.5,0.55
NG17 2RS,65.0,1.04
NG17 5LY,79.0,1.1
NG15 6QW,70.2,0.98
NG15 6UJ,75.2,1.05
NG16 6RR,62.7,0.94
NG17 9EU,78.8,1.09
NG15 0AB,52.8,0.7
NG16 6DA,79.4,1.08
NG15 6TF,60.8,0.97
NG15 6WP,83.6,1.18
NG15 6BL,67.2,0.97
NG17 3BA,57.0,0.76
NG17 4ES,54.0,0.73
NG17 8PH,66.5,0.96
NG15 7AJ,45.0,0.53
NG17 1FE,42.8,0.49
NG15 8DT,67.1,1.0
NG16 6BN,64.5,0.8
NG15 7UW,76.7,1.05
NG17 8HQ,58.0,0.91
NG17 3BN,59.6,0.84
NG17 3DP,70.1,1.03
NG17 4LL,68.9,0.94
NG17 5HY,66.8,0.9
NG17 1GW,57.2,0.69
NG15 6SQ,63.3,1.0
NG15 0DW,79.3,1.13
NG15 8AL,66.6,0.97
NG17 8RN,77.2,1.06
NG17 8EH,43.8,0.58
NG17 2LH,56.4,0.71
NG16 6BS,61.5,0.94
NG17 3JN,48.1,0.79
NG17 7FQ,66.3,0.89
NG17 4LA,59.0,0.92
NG17 4EE,46.6,0.57
NG15 6DY,58.7,0.81
NG17 8LH,56.0,0.87
NG17 3AT,64.5,0.97
NG17 4DE,53.3,0.67
NG15 6ER,47.9,0.72
NG15 8AW,52.2,0.7
NG17 4BL,74.2,0.96
NG17 5LR,51.0,0.93
NG17 3DU,54.1,0.73
NG15 6DB,65.0,0.94
NG15 7HH,51.5,0.58
NG17 1FW,61.4,0.85
NG17 5DY,50.1,0.63
NG17 3FJ,66.1,0.95
NG17 7PB,76.2,0.97
NG15 6AN,65.2,0.96
NG15 7RN,58.8,0.86
NG17 8NG,60.5,0.88
NG17 9BN,59.7,0.93
NG17 2SS,68.5,1.0
NG18 5FD,79.0,1.12
NG17 3EJ,64.5,0.92
NG17 4ED,45.8,0.54
NG15 7RP,46.6,0.57
NG15 7UR,73.8,1.05
NG15 6WX,83.8,1.18
NG17 4HU,64.9,0.88
NG17 7JB,58.4,0.72
NG17 9EL,59.4,0.87
NG15 7AG,49.2,0.55
NG17 1BG,47.4,0.61
NG17 4GF,61.5,0.72
NG17 1NB,68.0,0.99
NG15 6LY,60.1,0.94
NG15 7SP,48.6,0.6
NG16 5GS,82.0,1.17
NG17 4PR,82.9,1.17
NG15 7GJ,54.5,0.74
NG17 2NZ,52.5,0.6
NG17 9FF,57.7,0.89
NG17 4HL,60.5,0.82
NG17 8FS,66.0,0.97
NG15 8BH,57.8,0.94
NG17 3LB,68.3,0.99
NG17 8AU,58.8,0.81
