postcode,epc,hpr
LA16 7BS,59.7,0.66
LA14 2RJ,54.3,0.61
LA13 0AH,62.2,0.89
LA14 5RN,58.6,0.82
LA14 2QU,54.4,0.7
LA15 8EH,59.4,0.64
LA15 8BE,57.6,0.63
LA14 3EQ,60.6,0.77
LA13 9TE,55.3,0.84
LA13 9SJ,68.0,0.99
LA14 5NL,58.2,0.81
LA14 3RT,61.2,0.78
LA14 4AR,68.6,0.86
LA14 3PQ,62.0,0.75
LA14 4LB,60.7,0.86
LA13 0HY,60.3,0.83
LA14 5LQ,50.5,0.68
LA14 1LX,53.8,0.73
LA14 2NU,46.0,0.52
LA14 5NX,56.2,0.77
LA14 4NL,61.7,0.93
LA13 0TW,63.7,0.99
LA13 9BU,55.7,0.77
LA14 2TX,55.6,0.78
LA14 3LG,63.7,0.77
LA13 9JB,57.0,0.88
LA13 9DP,54.3,0.93
LA14 1NA,57.1,0.78
LA14 1DH,46.1,0.63
LA14 5TL,54.6,0.73
LA14 3LA,63.1,0.91
LA14 3YA,51.4,0.76
LA14 5SL,58.2,0.72
LA13 9LT,46.5,0.67
LA14 5PB,62.5,0.85
LA13 9JF,58.4,0.81
LA15 8HS,59.6,0.75
LA13 0DD,69.2,1.02
LA16 7BU,57.5,0.68
LA14 2EL,54.8,0.77
LA14 5AS,61.5,0.77
LA13 9PL,58.7,0.74
LA14 2AA,57.6,0.77
LA14 5SZ,57.8,0.78
LA13 9RJ,58.4,0.76
LA14 1EB,55.2,0.76
LA14 2EA,55.5,0.79
LA13 9DU,69.3,1.02
LA14 5JR,55.5,0.69
LA14 2TA,51.8,0.74
LA14 2RW,65.6,0.64
LA14 5NU,58.9,0.76
LA13 0EE,55.6,0.78
LA14 4DS,64.0,0.85
LA14 1QJ,60.3,0.72
LA15 8PL,49.7,0.68
LA14 2SQ,41.8,0.62
LA14 2RD,32.2,0.56
LA14 4NR,61.3,0.88
LA14 4NW,60.7,0.86
LA14 3ET,69.0,1.02
LA14 5SU,61.3,0.8
LA13 9AQ,52.5,0.85
LA13 9BH,54.7,0.77
LA14 2HX,74.1,0.94
LA14 5DJ,59.5,0.76
LA14 2JG,63.1,0.85
LA14 3JY,59.6,0.85
LA14 5NB,58.3,0.87
LA13 9JY,55.0,0.94
LA13 9PJ,59.8,0.82
LA13 0BD,65.5,0.92
LA14 4HL,52.1,0.79
LA13 9PR,51.1,0.75
LA14 3YN,68.6,0.99
LA14 2DQ,52.6,0.68
LA13 9TL,58.9,0.73
LA14 1SQ,73.9,0.97
LA14 5QG,61.0,0.92
LA14 4RN,63.5,0.95
LA14 1NW,68.1,0.84
LA13 9LB,54.7,0.83
LA14 1NJ,46.4,0.86
LA14 3XU,64.9,0.97
LA14 5NW,51.9,0.78
LA13 0AU,62.0,0.86
LA14 3QD,58.3,0.78
LA14 5TE,60.6,0.77
LA14 1BA,55.8,0.78
LA14 5EY,55.4,0.68
LA14 1DG,63.9,0.77
LA13 0EN,74.2,0.96
LA14 3JP,64.3,0.94
LA16 7JA,66.5,0.99
LA14 3QS,60.7,0.84
LA14 4AW,75.6,0.98
LA15 8LZ,58.3,0.82
LA14 5JA,54.5,0.76
LA14 2ED,57.0,0.71
LA15 8GE,66.2,0.91
LA14 3AG,58.1,0.75
LA14 3DQ,53.1,0.83
LA12 0LN,52.1,0.7
LA14 5AQ,58.7,0.87
LA14 1BQ,64.3,0.94
LA14 2NZ,62.4,0.74
LA14 1DT,47.8,0.81
