postcode,epc,hpr
LE15 9LY,62.8,0.96
LE15 7PS,74.8,1.07
LE15 8BX,72.9,1.03
LE15 8NH,61.1,0.94
LE15 9SH,64.5,0.94
LE15 9SG,54.2,0.7
LE15 6QS,57.2,0.67
LE15 9RY,71.1,0.94
LE15 8HS,66.6,1.0
LE15 7WB,84.2,1.18
PE9 3QJ,52.3,0.75
LE15 6HY,72.7,0.92
LE15 9JS,60.0,1.02
LE15 6LW,74.9,1.03
LE15 7NZ,70.3,1.03
LE15 6JE,63.2,0.98
LE15 8RP,31.0,0.49
LE15 8AN,40.1,0.6
LE15 6HG,59.3,0.8
LE15 6SS,64.5,0.82
LE15 6GJ,84.1,1.18
LE15 7ES,61.0,0.81
PE9 4JN,32.4,0.83
LE15 6EP,64.0,0.99
LE15 7GJ,82.9,1.15
LE15 9UL,75.4,1.05
LE15 6DL,68.7,0.92
PE9 3SZ,56.0,0.81
LE15 8LH,62.9,0.99
LE15 6EH,64.8,0.93
LE15 7JQ,58.9,0.91
LE15 8SU,57.4,0.81
LE15 6SJ,62.5,0.92
LE15 9RE,71.2,1.03
LE15 6LR,64.3,0.9
PE9 3UF,51.6,0.68
LE15 8HH,65.6,0.99
LE15 8HG,52.1,0.63
LE15 6AU,61.7,0.89
LE15 6ES,64.4,0.99
PE9 4HS,54.9,0.94
LE15 7AF,66.5,0.95
LE15 8JP,49.8,0.49
LE15 6QY,69.7,1.03
LE15 6JX,69.2,0.92
LE15 9UH,68.8,0.98
LE15 8EW,46.7,0.58
LE15 7FW,83.6,1.16
LE15 8SA,58.4,0.9
LE15 8QY,53.0,0.86
LE15 6LT,56.3,0.74
LE15 7NF,57.8,0.92
LE15 6HD,77.7,1.02
LE15 6EQ,72.1,0.94
LE15 7EE,67.6,0.89
LE15 7UZ,73.8,0.82
LE15 6BQ,68.0,0.93
LE15 7UN,82.6,1.17
LE15 7JT,53.5,0.85
LE15 8QS,46.7,0.77
LE15 9RZ,69.7,1.01
LE15 6ED,62.6,0.91
LE15 6BU,63.0,0.95
LE15 8NE,63.7,0.93
LE15 9RR,58.2,0.88
LE15 6BL,66.9,0.88
PE9 4UP,56.7,1.01
LE15 9TT,61.7,0.87
PE9 3TL,60.1,0.84
LE15 7DG,51.6,0.69
LE15 6LB,59.3,0.84
PE9 3TA,52.8,0.71
LE15 8RB,64.0,0.97
LE15 9AH,52.0,0.85
LE15 9TR,68.7,1.01
LE15 9TJ,57.7,0.77
LE15 9EZ,84.2,1.14
LE15 9UA,63.1,0.87
LE15 7LG,65.2,0.9
LE15 7PW,52.0,0.85
LE15 6FQ,70.4,1.02
LE15 6AZ,67.1,0.95
PE9 4AZ,43.9,0.68
PE9 3QL,46.3,0.63
LE15 6AA,58.3,0.8
LE15 6PD,57.0,0.74
LE15 9UF,48.5,0.6
LE15 8QP,54.5,0.93
LE15 9JG,42.4,0.71
LE15 7PY,60.6,0.91
LE15 7PL,56.2,0.8
LE15 6HJ,58.7,0.82
LE15 7WH,86.9,1.18
LE15 8QR,54.8,0.94
LE15 7DL,57.2,0.88
PE9 4BB,61.5,0.88
LE15 7PQ,54.0,0.86
LE15 7AE,65.6,0.95
LE15 6BF,79.3,1.01
LE15 7UD,83.2,1.17
LE15 6GA,81.9,1.13
LE15 7JG,60.9,0.91
LE15 7AR,62.0,0.93
LE15 6RX,62.1,0.92
LE15 8LE,73.1,1.06
PE9 4AJ,67.1,1.0
LE15 8QJ,66.0,1.02
PE9 4DB,50.0,0.78
LE15 7AZ,68.7,0.98
LE15 7DW,57.0,0.76
LE15 7JJ,59.5,0.95
LE15 6LG,62.2,1.0
LE15 7HA,61.4,0.83
LE16 8TE,63.8,0.97
LE15 6PG,69.2,0.97
LE15 6JL,82.8,1.18
LE15 8PY,58.0,0.91
LE15 8PS,51.4,0.72
LE15 8PW,51.3,0.77
LE15 7DB,59.9,0.92
LE15 9RS,57.3,0.87
LE15 6LP,61.3,0.86
LE15 7AT,66.6,0.94
LE15 8AW,59.6,0.82
LE15 9RX,54.3,0.62
LE15 7QU,38.2,0.66
LE15 7WE,86.4,1.18
LE15 6NW,62.1,0.93
LE15 7RE,45.4,0.75
LE15 6DF,83.5,1.09
LE15 6GE,83.7,1.17
LE15 8HN,66.4,0.96
LE15 9QQ,40.8,0.42
LE15 7JS,55.0,0.75
LE15 6LQ,59.5,0.87
LE15 7LJ,48.3,0.74
LE15 6PT,66.9,0.98
LE15 9SW,74.2,0.98
LE15 6JZ,74.4,1.05
LE15 9FA,84.3,1.14
PE9 4LF,46.5,0.83
LE15 6AH,37.5,0.63
LE15 8ND,73.0,1.05
LE15 6RP,75.4,1.06
LE15 6QJ,83.3,1.1
LE15 8JD,66.7,0.97
PE9 4JA,62.3,0.88
LE15 8HQ,45.9,0.63
LE15 7JH,55.1,0.87
LE15 9DQ,50.2,0.68
LE15 6RN,78.3,1.02
LE15 6DH,58.8,0.88
LE15 8ER,42.1,0.66
LE15 8RW,36.6,0.53
LE15 6NT,52.7,0.81
LE15 6BG,63.1,0.8
LE15 8HR,65.1,0.94
LE15 9AZ,45.4,0.79
PE9 4EW,59.3,0.92
LE15 7SD,79.6,1.1
LE15 7GU,86.3,1.15
LE15 6FU,69.2,1.02
LE15 9QP,61.7,0.78
LE15 7UU,87.0,1.18
LE15 6EA,53.5,0.74
LE15 7EH,36.7,0.59
PE9 4HE,59.9,0.89
LE15 6NQ,69.8,0.95
PE9 3UQ,57.5,0.96
LE15 7DJ,49.7,0.8
PE9 4EP,56.7,0.92
LE15 7AJ,65.9,0.96
LE15 6SL,64.0,0.93
LE15 8EQ,54.9,0.8
LE15 6DQ,77.7,1.08
LE15 8AX,46.0,0.66
PE9 4ES,63.5,0.87
LE15 9SD,59.1,0.78
LE15 8FF,79.9,1.06
LE15 9SL,58.5,0.75
LE15 6NF,63.6,0.97
LE15 6SP,64.8,0.93
LE15 6QA,64.5,0.98
LE15 6UR,64.2,1.01
LE15 6NX,66.8,0.93
LE15 8JA,67.0,0.99
LE15 8AH,30.2,0.72
LE15 6GL,84.0,1.12
LE15 7LF,87.7,1.18
LE15 7ND,63.6,0.95
PE9 4ET,67.9,0.97
LE15 6TB,57.7,0.94
LE15 9PE,57.9,0.97
LE15 6AF,53.3,0.72
LE15 9RL,64.4,0.9
LE15 8EB,53.1,0.73
LE15 7DF,61.0,0.94
PE9 3SG,63.0,0.99
LE15 6SH,57.2,0.96
LE15 9UJ,74.2,1.04
LE15 9PQ,60.3,0.97
PE9 3SU,51.9,0.75
LE15 6GH,81.3,1.14
LE15 9TB,82.4,1.16
LE15 8QU,60.7,0.81
LE15 6FP,54.6,0.88
LE15 8PJ,76.7,1.07
PE9 3TE,51.8,0.71
LE15 9BS,40.3,0.56
LE15 6QU,69.8,0.98
LE15 8SE,59.4,0.93
LE15 9QD,53.5,0.61
LE15 9ST,59.8,1.02
LE15 6FA,83.6,1.18
LE16 8RS,50.5,0.76
PE9 3QR,59.9,0.99
LE15 9TS,58.1,0.69
LE15 7EY,59.6,0.89
LE15 9SA,77.3,0.93
LE15 7SX,51.5,0.74
LE15 6FJ,76.6,1.05
PE9 4HH,42.0,0.68
LE16 8RR,41.9,0.66
LE15 8AY,61.2,0.83
LE15 6JP,57.4,0.97
LE15 8NT,56.4,0.9
LE15 9QR,56.8,0.73
LE15 7PH,57.0,0.81
LE15 6RY,59.7,0.93
LE15 6SX,68.5,1.0
LE15 6JH,83.8,1.18
LE15 6DD,60.6,0.94
LE15 6BD,66.0,0.92
LE15 9HR,57.0,0.83
LE15 7GQ,85.5,1.16
PE9 4UT,56.2,1.0
LE15 7DX,72.1,0.89
LE15 7AQ,67.6,0.97
LE15 8SD,54.7,0.94
LE15 9PB,43.6,0.9
LE15 7QP,71.7,0.99
LE15 8HF,61.4,0.94
LE15 9DY,49.3,0.74
LE15 6JW,65.9,0.97
LE15 6FE,67.3,1.01
LE15 6SG,59.1,0.92
PE9 4AP,53.5,0.73
LE15 6BB,58.0,0.73
LE15 8NR,56.3,0.71
LE15 8NY,74.0,1.04
PE9 3SD,61.9,0.95
PE9 3RW,63.8,0.99
LE15 8BA,61.6,0.9
LE15 8BQ,49.6,0.74
PE9 3UH,60.0,0.8
PE9 4JJ,60.7,0.91
LE15 7FH,51.5,0.59
LE15 6LE,55.0,0.81
LE15 8RS,41.2,0.76
LE15 6AL,48.4,0.68
LE15 6BJ,62.3,1.02
LE15 6GG,64.4,0.98
LE15 6JQ,62.0,0.95
LE15 9RU,71.9,0.94
LE15 7AP,66.2,0.92
LE15 6PH,59.2,0.91
PE9 3UZ,49.5,1.0
LE15 9RT,63.0,0.77
LE15 6BH,57.4,0.91
LE15 6HQ,54.6,0.73
LE15 6ND,71.1,1.01
LE15 7NJ,59.1,0.83
PE9 3SH,59.1,0.92
LE15 9PR,74.3,0.93
PE9 3UG,30.3,0.57
LE15 6DB,62.7,0.95
LE15 9PU,56.1,0.79
LE15 6EG,62.4,0.96
PE9 4DP,76.4,1.05
LE15 9QF,37.0,0.35
LE15 8QX,47.2,0.87
PE9 4HT,57.0,0.89
LE15 7TA,50.4,0.72
PE9 4BE,43.3,0.72
LE15 9AE,49.5,0.73
LE15 7AU,65.1,0.94
LE15 7QL,83.4,1.18
LE15 7SU,45.0,0.69
LE15 8AP,46.0,0.6
LE15 6LU,61.5,0.82
LE15 7HE,66.6,0.97
LE15 7BT,75.3,1.05
LE15 7RW,31.7,0.48
LE15 6SN,59.6,0.87
LE15 7BS,69.3,1.03
LE15 9LB,40.3,0.69
PE9 3SP,66.0,0.99
LE15 6RZ,66.7,0.95
LE15 9UR,74.0,1.02
LE15 6BS,63.4,1.0
LE15 7EN,55.1,0.76
LE15 8HU,65.7,0.97
LE15 9PJ,60.3,0.94
LE15 8JF,67.5,1.01
LE15 7SW,85.3,1.15
LE15 9PZ,51.8,0.69
LE15 6AS,59.0,0.6
LE15 8AE,55.0,1.02
LE15 8JU,60.3,0.81
LE15 6DG,71.4,1.0
LE15 6BA,61.4,0.79
LE15 9LL,63.8,0.99
LE15 7DY,59.0,0.9
LE15 6AG,61.7,0.75
LE15 7QQ,52.8,0.93
LE15 8JH,60.9,0.99
LE15 8JL,53.5,0.84
PE9 4HU,62.2,0.86
LE15 6NG,74.2,1.04
LE15 9RD,64.3,0.94
PE9 4HD,58.2,0.92
LE15 7UJ,83.7,1.17
LE15 8BW,67.3,0.84
LE15 7RP,56.3,0.89
PE9 4NZ,71.0,1.02
LE15 7EG,60.5,0.82
LE15 7AH,68.0,0.98
LE15 7BG,66.1,0.93
LE15 8NS,53.8,0.72
LE15 8BE,57.4,0.87
LE15 6JA,65.6,0.94
LE15 6NP,69.0,0.93
LE15 7EB,64.7,0.95
LE15 7TF,86.1,1.15
PE9 3RX,61.4,0.95
LE15 7JA,83.1,1.15
LE15 7NG,58.0,0.83
LE15 7AY,66.4,0.99
LE15 9JZ,54.4,0.96
PE9 3SN,62.1,0.96
LE15 7PB,72.6,1.04
LE15 6BE,63.9,0.98
LE15 7ET,68.0,0.96
LE15 6FD,66.0,1.01
LE15 6PA,62.4,0.86
LE15 7TT,82.5,1.16
LE15 8EJ,61.0,0.8
LE15 7DZ,60.5,0.98
LE15 9NP,69.8,1.02
LE15 7HZ,38.7,0.74
LE15 8HT,67.0,1.01
LE15 8TL,44.2,0.76
LE15 7ER,51.9,0.9
LE15 8AB,51.6,0.91
LE15 6NB,65.2,0.9
PE9 4NF,75.4,1.01
PE9 4LD,44.9,0.84
LE15 7GD,85.7,1.15
PE9 4BH,27.0,0.52
LE15 9LR,50.7,0.77
LE15 6LL,66.2,0.93
LE15 6PB,54.7,0.74
LE15 8GA,78.1,1.05
LE15 6PE,62.3,0.81
LE15 8AR,59.8,0.96
LE15 7JL,61.6,0.92
LE15 6FW,61.3,0.94
LE15 7NW,57.8,0.78
LE15 8PX,60.3,0.93
LE15 6FG,68.4,1.01
PE9 3RS,61.9,0.97
LE15 6ER,57.6,0.95
PE9 4AX,42.8,0.8
LE15 6LZ,60.4,0.87
PE9 3SB,57.0,0.96
LE15 6BT,65.7,1.0
LE15 8PL,75.9,0.95
PE9 3RL,65.6,0.9
LE15 7TJ,82.0,1.17
LE15 9PW,64.0,0.95
LE15 8NG,56.9,0.68
LE15 9DX,54.0,0.72
LE15 6BY,68.0,1.02
LE15 6RH,58.7,0.75
LE15 9BA,78.5,1.09
LE15 7UA,84.3,1.17
PE9 3ST,62.7,0.84
LE15 9RG,59.7,0.89
LE15 8TH,52.8,0.85
LE15 9QX,57.0,0.78
LE15 7HY,55.4,0.83
LE15 7TD,86.5,1.15
PE9 4HX,66.2,1.01
LE15 9PY,45.4,0.57
LE15 8TU,41.7,0.66
PE9 3SR,59.7,0.97
PE9 3RZ,52.4,0.95
PE9 3RH,54.2,0.83
LE15 9TA,64.9,1.0
LE15 6PJ,60.6,0.91
LE15 9FD,83.7,1.14
LE15 8NJ,63.3,0.9
LE15 6RU,72.0,1.05
LE15 7GB,81.9,1.16
LE15 7EZ,55.6,0.77
LE15 6SA,64.3,0.89
LE15 6FL,66.3,1.0
LE15 6LF,58.0,0.89
LE15 7EU,61.0,0.88
LE15 8AL,60.1,0.86
LE15 8JZ,54.9,0.75
LE15 6PQ,64.3,0.87
LE15 6LA,65.2,0.91
LE15 7DS,60.3,0.91
PE9 4EN,60.9,0.86
LE15 9TU,50.5,0.66
LE15 6ST,63.3,0.97
LE15 9DN,49.7,0.71
LE15 6SY,61.7,0.89
LE15 6QT,59.0,0.82
LE15 9DJ,48.8,0.51
LE15 8ET,57.7,0.96
LE15 9TG,67.2,0.99
LE15 9NW,68.6,0.88
LE15 7GG,86.5,1.18
PE9 4AY,54.2,0.77
LE15 9TF,72.3,1.02
LE15 7NH,70.2,0.97
LE15 7UW,87.4,1.18
LE15 6HZ,57.5,0.81
PE9 4AU,58.5,0.88
LE15 6JF,40.2,0.75
LE15 9BP,56.7,0.74
LE15 7PE,59.5,0.89
PE9 4HF,32.4,0.61
LE15 7NP,55.7,0.75
LE15 8PG,60.5,0.92
LE15 6JR,68.9,0.98
LE15 7PP,61.8,0.9
LE15 7JR,57.3,0.89
LE15 8TX,44.4,0.59
LE15 9SS,70.0,1.03
LE15 8PE,59.0,0.99
PE9 3TH,78.3,0.99
LE15 7JE,56.7,0.75
LE15 9RQ,61.6,0.92
LE15 6SZ,64.1,0.95
LE15 8RR,51.0,0.83
LE15 6EL,62.6,0.9
LE15 7HG,64.2,0.89
LE15 9TP,62.3,0.81
LE15 8NX,50.6,0.59
LE15 9EQ,67.5,0.96
LE15 6LX,65.7,0.9
PE9 3QN,49.1,0.86
LE15 7NL,56.1,0.81
LE15 7UB,83.6,1.17
LE15 6PR,62.9,0.97
LE15 6DS,67.4,0.93
PE9 4UR,62.7,1.0
LE15 7JP,61.1,0.88
LE15 6NJ,67.5,0.87
PE9 3SW,61.8,0.95
PE9 2JW,78.0,1.11
LE15 8PH,54.0,0.78
PE9 4JL,54.2,0.91
LE15 8JS,53.6,0.73
LE15 8PR,47.7,0.71
PE9 3TQ,68.1,0.74
LE15 7UR,85.1,1.15
LE15 6JD,67.1,1.0
LE15 8HY,65.6,0.99
LE15 7TE,83.8,1.18
PE9 3RA,53.0,0.76
LE16 8RY,53.7,0.76
LE15 6RG,69.2,1.01
LE15 9ES,49.7,0.63
PE9 4HN,58.1,0.93
LE15 7EW,62.8,0.76
LE15 6SU,73.2,0.93
LE15 7AW,62.7,0.92
PE9 3RT,55.4,0.89
LE15 8AZ,54.6,0.72
LE15 6SB,56.4,0.95
