postcode,epc,hpr
PR4 0FD,86.3,1.18
PR4 0ZR,84.2,1.18
PR2 1RB,58.5,0.93
PR2 9XS,54.5,0.79
PR4 0NX,70.4,1.01
PR4 0JF,59.4,0.92
PR1 4TP,59.8,0.89
PR1 6QQ,61.6,0.82
PR2 1NL,63.2,0.91
PR2 5RJ,60.8,0.94
PR2 5JG,72.7,1.03
PR2 1PJ,63.6,0.9
PR1 8DW,71.2,0.98
PR2 6DJ,58.4,0.75
PR2 3ER,55.2,0.87
PR4 0DS,86.8,1.18
PR1 5UX,55.3,0.78
PR1 3YL,59.9,0.78
PR1 5RB,76.8,1.02
PR1 5JH,72.8,0.98
PR1 5NY,49.7,0.69
PR1 4YB,60.2,0.78
PR2 6HL,70.0,1.02
PR2 7EB,61.5,0.98
PR1 3TN,54.8,0.65
PR1 1UN,53.6,0.64
PR1 5TJ,66.1,0.95
PR2 2YD,75.8,0.98
PR1 8HG,72.0,1.01
PR2 1YR,64.2,0.96
PR1 1TX,59.4,0.78
PR1 3QY,61.4,0.82
PR2 6EA,54.9,0.82
PR2 1EN,56.2,0.79
PR2 6RY,63.1,0.9
PR2 8AS,63.4,0.93
PR3 2BE,56.8,0.85
PR2 6EE,63.2,0.97
PR1 6BY,51.1,0.66
PR2 7FB,85.7,1.18
PR1 2AQ,68.8,0.94
PR1 8PZ,70.5,1.0
PR2 9LU,64.5,0.98
PR2 5LL,60.4,0.85
PR3 2LD,44.6,0.75
PR2 9LZ,70.1,0.97
PR2 3EA,61.1,0.77
PR3 2BH,60.9,0.81
PR1 8SP,52.8,0.68
PR1 1PQ,54.3,0.75
PR2 1PU,64.3,0.9
PR1 1TS,54.0,0.72
PR1 1EN,75.5,0.98
PR2 2BE,63.7,0.84
PR1 3TL,52.1,0.59
PR1 5AS,51.8,0.64
PR2 6EZ,67.5,1.0
PR2 1QL,63.5,0.99
PR1 1UX,70.9,0.8
PR1 4BH,59.9,0.7
PR2 2LA,65.0,0.88
PR2 1QS,57.7,0.83
PR1 4HY,74.5,0.91
PR3 5LE,53.6,0.82
PR1 3TJ,67.5,0.88
PR1 8UW,71.7,0.98
PR1 8HY,54.9,0.7
PR1 8UN,68.3,0.98
PR1 5RJ,72.9,1.04
PR2 7AH,72.0,0.96
PR1 3LB,68.4,0.97
PR2 6UY,66.5,0.95
PR1 1AL,78.9,1.03
PR1 6RE,56.5,0.84
PR2 6YD,65.0,0.95
PR1 4PL,60.9,0.88
PR2 6EP,67.1,1.0
PR2 8LU,67.8,0.93
PR1 8JH,55.4,0.73
PR2 9AS,88.4,1.19
PR2 8EF,68.8,1.03
PR1 5UB,67.1,0.95
PR2 2JU,59.7,0.81
PR2 3BB,73.2,1.02
PR1 5QJ,67.0,0.92
PR2 3DU,57.6,0.8
PR2 5LF,72.8,1.02
PR2 9LN,77.7,1.06
PR1 4RS,68.5,1.02
PR1 4RR,67.6,1.01
PR1 7UD,54.2,0.71
PR2 8JD,46.7,0.76
PR2 6RW,78.3,1.01
PR2 9RA,60.5,0.95
PR2 2PX,70.8,1.02
PR1 5UR,55.1,0.75
PR2 6QA,69.4,0.96
PR2 1ET,56.4,0.83
PR2 2AL,55.1,0.85
PR1 3TH,58.5,0.8
PR1 2YJ,73.5,0.96
PR1 3XL,72.4,0.94
PR4 0LT,65.3,0.95
PR2 1JL,52.3,0.81
PR1 8SR,55.3,0.71
PR2 2SU,52.0,0.7
PR2 1RD,58.6,0.93
PR1 7NN,71.7,0.99
PR2 3BF,82.0,1.16
PR2 2HH,72.1,1.04
PR1 8RT,55.5,0.7
PR4 0TB,57.4,0.91
PR2 5JL,65.6,1.0
PR1 8NE,67.8,0.97
PR1 1LJ,78.8,0.96
PR1 4QQ,68.3,1.02
PR3 5JA,60.7,0.88
PR2 8WE,64.2,0.97
PR2 7EP,64.2,0.98
PR1 4HR,68.3,0.87
PR2 1TL,56.0,0.83
PR2 3NU,59.6,0.85
PR1 6SU,57.3,0.79
PR3 5DD,56.3,0.88
PR4 0BG,64.2,0.98
PR2 6HR,65.0,0.97
PR2 9PF,66.6,1.01
PR2 6YW,72.8,1.04
PR2 9HQ,56.5,0.83
PR2 3AX,77.6,1.04
PR1 6DS,54.4,0.75
PR3 5BP,85.3,1.17
PR3 2JB,62.0,0.93
PR1 3RF,65.0,0.94
PR1 3TQ,51.4,0.64
PR4 0DW,86.7,1.18
PR1 6UY,57.0,0.83
PR1 4JJ,56.7,0.71
