sector,epc,hpr,lat,long
EC4Y 1,68.2,0.88,-0.108437238095238,51.51444266666666
EC3N 2,72.2,0.93,-0.0767685483870967,51.51183519354839
EC4V 6,70.3,0.95,-0.1036586923076923,51.51321246153846
EC4V 3,71.9,0.94,-0.0965161304347825,51.51081956521739
EC2Y 8,63.0,0.75,-0.09474788,51.51997217999999
EC1A 7,75.7,0.94,-0.0991465405405405,51.51820635135135
EC4M 9,74.8,0.88,-0.0943414615384615,51.51331696153846
EC2M 1,65.2,0.9,-0.0885801764705882,51.518286588235306
EC1N 2,73.5,1.01,-0.1090095,51.51803895833333
EC1A 9,66.0,0.87,-0.1017938499999999,51.51868395
EC1A 4,77.8,0.98,-0.0980447407407407,51.51955633333333
EC4A 1,63.1,0.87,-0.1098969459459459,51.51641586486486
EC2Y 9,73.0,0.9,-0.0905508333333333,51.51958966666668
EC4Y 0,64.8,0.86,-0.10689532,51.5119048
EC4A 2,63.1,0.66,-0.1083628461538461,51.51467465384615
EC3R 6,82.5,1.07,-0.0871649545454545,51.51116322727273
EC1Y 0,63.3,0.59,-0.0958741578947368,51.52295342105262
EC3A 5,68.8,0.67,-0.0788352857142857,51.5140925
EC4M 7,64.7,0.89,-0.1023458076923076,51.51508561538462
EC2M 4,58.2,0.77,-0.0853627142857143,51.51867279591837
E1 7,65.6,0.77,-0.0749078217821782,51.51664141584156
EC3N 1,59.9,0.81,-0.0755046774193548,51.51271193548386
EC2N 4,58.0,0.75,-0.082005,51.515526
E1 8,78.0,0.95,-0.0687176129032258,51.51243781720434
EC4R 1,72.5,0.97,-0.0930440999999999,51.5112439
EC4A 3,69.8,0.83,-0.1078545142857143,51.515865685714296
EC3R 8,70.2,0.91,-0.0842883214285714,51.50992585714285
EC3N 4,66.9,0.91,-0.0777397333333333,51.50967906666667
EC3R 5,67.2,0.78,-0.0808590714285714,51.50963835714287
EC3M 1,73.4,0.77,-0.0842809411764705,51.51066247058824
EC4V 5,66.3,0.77,-0.1010692857142857,51.513241371428585
EC3 8,77.0,1.05,nan,nan
WC1V 7,64.9,0.74,-0.1163621698113207,51.517988698113214
EC4Y 8,72.1,0.76,-0.1064025238095237,51.513576571428565
E1 6,60.0,0.47,-0.0742476917808219,51.52080903424661
EC2Y 5,83.9,1.05,-0.0939636111111111,51.51777116666667
EC2R 7,41.5,0.63,-0.0899835769230768,51.516287076923085
EC1M 6,67.9,0.84,-0.1012638499999999,51.52040521666666
EC4N 6,36.8,0.5,-0.0920038666666666,51.51234506666667
EC4N 8,59.1,0.85,-0.0915576923076923,51.51322115384616
EC4R 0,59.1,0.74,-0.0887278571428571,51.510743357142864
EC4A 4,60.2,0.78,-0.10504775,51.51629012500001
EC3V 3,54.8,0.7,-0.086292909090909,51.51350954545455
EC4Y 9,53.6,0.48,-0.1115454090909091,51.51237786363637
WC2A 1,74.6,0.85,-0.1121161818181818,51.51621330303029
EC4Y 7,63.9,0.57,-0.1098220888888888,51.512798222222216
EC4N 5,63.0,1.04,-0.0895595999999999,51.511591
EC3V 1,60.4,0.62,-0.083592125,51.51267837499999
EC4R 2,69.3,0.78,-0.0915749166666666,51.51120749999999
EC4N 7,48.5,0.66,-0.0917223333333333,51.51395738888888
EC2V 8,53.3,0.62,-0.0928403749999999,51.514678
EC1 9,75.0,0.96,nan,nan
EC1A 2,54.5,0.44,-0.1037528461538461,51.517070384615394
EC2V 5,57.0,1.02,-0.0923721499999999,51.516512249999984
EC2V 6,56.2,0.81,-0.09445912,51.51428116000001
EC3M 8,63.0,0.76,-0.0838613333333333,51.51109933333333
EC2A 1,74.0,0.71,-0.1026867843137255,51.52314192156864
EC2 4,72.0,1.05,nan,nan
EC4 7,72.0,0.96,nan,nan
LU7 3,84.0,1.18,-0.6485306452830188,51.92404327924525
EC3A 7,83.0,0.98,-0.0779108333333333,51.515125666666655
EC3R 7,61.5,0.83,-0.0803634782608695,51.51091960869566
