postcode,epc,hpr
IP27 9QG,65.8,1.03
IP28 7NP,64.4,0.91
IP24 3TT,42.5,0.68
CB9 9JB,70.0,0.97
CB9 7RE,68.3,1.0
CB9 9HT,69.9,0.93
CB9 8AY,80.5,1.1
IP28 6DD,45.2,0.69
IP32 7PD,72.4,1.04
IP33 1NX,56.8,0.6
IP28 8QY,81.5,1.17
IP27 0DW,66.3,0.95
IP27 0UN,64.1,0.96
IP31 2ED,62.1,0.86
IP32 6TH,67.3,0.98
IP33 3XS,64.0,0.99
IP27 0JZ,63.8,0.91
IP32 7AX,63.6,0.73
IP27 0EZ,62.2,0.94
IP28 7BX,57.1,0.86
CB8 9YA,47.4,0.87
IP32 7JJ,63.9,1.0
IP32 6QN,70.5,0.98
IP32 7HE,67.0,0.95
IP32 7GT,77.0,1.04
CB9 0NN,62.8,0.94
IP33 3AZ,58.7,0.7
IP33 2TN,73.5,0.97
IP31 1LN,66.0,0.96
IP33 2GB,78.3,1.1
IP32 6PH,72.6,0.98
CB9 9BZ,59.3,0.87
IP27 9LT,64.5,1.01
IP27 9QX,64.8,0.97
IP28 6AR,55.1,0.81
CB8 0AT,63.7,0.75
IP33 2NP,62.4,0.89
IP31 2RU,61.7,0.94
CB9 8LT,74.4,1.0
IP29 5LY,55.2,0.99
IP33 3GG,84.5,1.18
IP33 1TH,59.7,0.78
IP33 3AT,65.2,0.93
CB8 8RS,57.3,0.95
CB9 0LT,63.1,0.99
IP33 3AQ,70.0,0.87
IP28 7NH,62.8,0.83
CB9 9JZ,78.1,1.02
IP28 6DN,51.1,0.83
CB8 8XH,54.4,0.81
IP32 7FB,84.4,1.17
IP33 3ZA,73.2,1.04
IP28 7PA,64.9,0.94
IP33 1YH,53.2,0.69
IP28 7PX,65.5,0.96
IP28 8GS,78.8,1.1
CB8 0BT,59.2,0.81
IP33 2BJ,55.1,0.65
CB8 0PZ,63.2,0.91
IP28 8AF,57.5,0.9
CO10 8AS,48.4,0.64
CB9 8DX,62.0,0.72
IP29 4TE,64.8,0.99
CO10 8ER,49.2,0.68
IP32 6DW,70.5,0.94
CB8 8HB,42.1,0.73
IP31 1NY,40.8,0.67
IP27 9QY,60.2,0.92
IP31 2HD,79.8,1.03
IP30 0LP,40.9,0.65
IP28 7NT,59.3,0.88
IP28 6SG,38.5,0.77
IP32 6HA,56.3,0.84
CB8 0BH,67.5,0.88
CB9 8QN,70.0,1.01
CO10 8DA,57.0,0.89
CB9 9EH,67.2,0.97
IP32 7JU,67.9,1.01
IP32 6AR,72.0,1.01
CB9 8EQ,62.4,0.88
CB8 8QB,87.8,1.15
IP33 2JP,61.5,0.95
CB9 7SF,65.2,0.97
CB9 9HZ,63.2,0.93
CB7 5ZD,49.6,0.95
CB9 0AF,70.2,0.99
IP27 0HP,73.5,1.04
IP27 9EU,51.4,0.95
CB9 7PT,60.4,0.92
CB7 5SL,43.5,0.93
IP32 7LE,61.6,0.93
CB9 0AT,65.6,0.98
IP33 3SU,72.5,1.03
CB9 0NS,64.2,0.95
CO10 8QT,38.2,0.51
IP33 3JJ,66.4,0.98
IP33 1RE,59.5,0.69
IP28 8RW,82.9,1.17
IP32 6AN,54.6,0.83
CB8 0AN,58.9,0.72
CB9 0JR,68.2,0.79
CB9 7RN,64.7,0.97
IP28 7LA,62.7,0.93
IP28 7SG,80.2,1.06
IP28 8TX,75.5,1.05
IP32 7PL,76.3,1.05
IP28 8NQ,80.4,1.11
IP30 9LA,75.1,0.98
CB8 7RG,54.3,0.96
IP33 2BP,56.9,0.83
IP28 8AB,53.3,0.9
IP27 0EF,63.4,0.83
CB9 0AP,68.1,0.93
IP31 2SB,59.4,0.91
IP33 1BJ,60.5,0.74
IP28 8JH,61.7,1.01
IP28 8ZB,74.6,1.14
CB9 8BW,60.6,0.87
IP32 7LW,65.1,0.97
IP31 2LE,55.3,0.96
IP32 6AW,61.6,0.81
IP33 1YW,57.0,0.7
IP32 6EZ,80.5,1.02
CB8 0QA,62.3,0.9
IP31 1NG,47.0,0.77
IP28 7NJ,66.6,0.9
IP33 3LX,67.0,0.87
IP31 2EH,56.4,0.75
CB9 9PL,68.0,0.99
CB9 8JY,75.2,1.01
IP32 6PQ,76.7,1.02
IP27 9LW,83.0,1.15
IP32 6LL,66.1,0.97
CO10 8DZ,55.0,0.81
IP28 8GF,79.0,1.07
IP28 8PA,52.0,0.9
CB9 9ET,63.1,1.01
IP33 3BT,72.1,1.0
IP33 3BQ,64.6,0.8
IP31 2HJ,53.1,0.75
CB8 9YE,43.3,0.74
IP32 6TG,67.1,1.0
IP31 1BZ,48.1,0.86
IP28 7FG,80.2,1.11
IP28 8GA,78.2,1.05
CB8 7PZ,37.3,0.71
IP33 2FA,84.1,1.13
CB8 0QZ,80.4,1.01
CB8 8HS,56.9,0.73
IP28 8ZL,82.8,1.17
IP32 7EN,63.5,0.98
IP33 2QU,65.0,0.96
IP32 6DZ,68.3,0.95
IP31 1AR,59.2,0.93
IP29 5QL,59.7,0.95
CB9 7SQ,87.0,1.16
IP29 4WA,77.5,1.15
IP33 3HN,69.2,0.8
CB9 9DJ,63.0,0.98
IP28 6RN,66.5,1.0
IP33 3PD,86.1,1.15
IP33 2PN,68.6,0.94
IP28 7LW,73.1,1.05
IP29 5PQ,62.4,1.01
IP28 8RS,61.9,1.11
IP27 0LH,67.3,1.03
IP33 2BF,74.5,1.06
CO10 8BZ,56.1,0.82
IP28 8FY,77.6,1.03
IP28 8HN,54.8,0.93
CB8 7RS,68.3,1.0
CO10 8PD,51.8,0.72
IP33 1UY,61.0,1.0
CB8 8BX,66.5,0.95
CB8 8RT,58.1,0.97
CB9 0JF,66.4,0.89
CB9 8BU,70.6,0.9
IP28 8UG,62.4,1.01
CO10 8HD,44.5,0.77
IP28 6TN,58.2,0.85
CB9 7FZ,73.1,1.0
IP28 8ZF,63.9,1.11
CB8 7RR,70.1,1.0
IP28 8TP,55.6,0.93
CO10 8QL,60.8,0.96
CB9 9HR,76.6,0.91
IP31 2ND,56.2,0.97
CB9 8JD,67.0,0.93
IP27 0JH,61.4,0.92
IP27 0XH,67.4,0.98
IP28 8BH,67.8,1.02
IP28 8TY,76.3,1.05
IP28 8NY,52.1,0.89
IP33 3DW,70.8,1.0
IP31 1RU,66.5,0.95
IP33 2DH,61.0,0.92
IP28 1AD,84.0,1.17
IP33 1NH,63.3,0.86
IP29 4UY,58.3,0.96
IP33 3HA,59.3,0.82
IP28 7HB,62.7,0.82
IP33 2EU,65.5,0.91
