sector,epc,hpr,lat,long
IP27 9,57.0,0.92,0.5267785871559627,52.406132665137605
IP28 7,65.3,0.94,0.5133019563106795,52.34678896116503
IP24 3,70.0,0.96,0.7308745156950672,52.406109215246616
CB9 9,68.7,0.95,0.4260603264248704,52.08581363212436
CB9 7,66.3,0.93,0.4466199177215189,52.084182000000006
CB9 8,66.4,0.9,0.4351960197368423,52.07897582236843
IP28 6,56.8,0.88,0.620098426778242,52.29644727196654
IP32 7,71.4,1.02,0.7453482044198896,52.2470396243094
IP33 1,64.2,0.83,0.7157688100558657,52.24672471508381
IP28 8,66.3,1.01,0.481608288607595,52.342175141772096
IP27 0,63.2,0.92,0.6232527922535216,52.44845112323945
IP31 2,61.5,0.91,0.8290169818181817,52.29420961454545
IP32 6,72.6,0.98,0.7002282889733843,52.26040318631175
IP33 3,65.7,0.89,0.6970525136054417,52.245281210884364
CB8 9,54.4,0.82,0.4432380374999997,52.19790055833336
CB9 0,66.6,0.92,0.4486150212765957,52.08382990070919
IP33 2,65.7,0.92,0.7126589910714287,52.23486575446427
IP31 1,57.2,0.88,0.794075154639175,52.32297539690722
CB8 0,68.0,0.92,0.3825628458498022,52.23318832411065
IP29 5,57.2,0.91,0.631000322751323,52.22436262962963
CB8 8,60.7,0.86,0.4691482819672133,52.22455033770494
CO10 8,57.9,0.85,0.5737524434389141,52.08613756108596
IP29 4,57.7,0.92,0.6829091658986177,52.161842995391694
IP30 0,56.8,0.91,0.8133492735042738,52.18136949999999
CB7 5,44.9,0.93,0.3576835862944165,52.33314097969544
IP30 9,59.1,0.87,0.8725590865671639,52.22864268955227
CB8 7,63.7,0.92,0.4099632970711297,52.26650524686192
IP28 1,84.0,1.17,0.4915823333333333,52.30920900000001
IP24 2,49.2,0.82,0.7647534914675767,52.40874676791809
IP22 2,53.2,0.87,0.993072259414226,52.39307797489539
IP31 3,82.8,1.16,0.868876,52.26793260975611
IP22 1,50.8,0.85,1.0162476818181825,52.34919899173555
IP27 1,35.0,0.91,0.623927,52.44806883333334
IP27 7,85.0,1.15,nan,nan
CO10 7,47.7,0.74,0.675130819607843,52.06046977254898
YO31 8,62.0,1.07,-1.075665333333333,53.97088015503879
CB8 5,61.0,0.8,nan,nan
IP28 5,85.0,1.15,nan,nan
IP28 3,86.0,1.18,0.465863,52.37521
SW18 4,81.0,1.03,-0.1927507868852457,51.44813578688523
IP28 9,81.5,1.15,0.51748135,52.34716224999998
CB7 4,36.0,0.88,0.2787927566539921,52.40474800380232
IP32 2,72.0,1.07,nan,nan
CB8 6,85.0,1.18,nan,nan
