district,epc,hpr
CA11,61.1,0.9
CA10,51.5,0.85
CA16,55.9,0.87
CA9,51.8,0.77
CA17,53.2,0.83
CA4,49.2,0.84
CA12,47.6,0.83
CA5,48.7,0.85
CA8,40.4,0.74
CA7,42.3,0.76
LA10,6.0,0.48
