sector,epc,hpr,lat,long
CA11 7,62.5,0.84,-2.7532488,54.66518533962264
CA11 8,69.1,0.99,-2.740225744186048,54.66539923920271
CA10 3,50.7,0.82,-2.6270541991869907,54.517770321138194
CA11 0,49.6,0.84,-2.8720127596899223,54.63312899612402
CA16 6,55.9,0.87,-2.4842759848484857,54.57418845833332
CA9 3,51.8,0.77,-2.4130404011299427,54.80079888700567
CA17 4,53.2,0.83,-2.350905964912279,54.47984210526311
CA11 9,57.3,0.85,-2.784002175,54.69675120833333
CA10 2,53.2,0.87,-2.741125194444443,54.61594929999999
CA4 0,49.5,0.85,-2.8601026,54.81709189999999
CA10 1,50.9,0.86,-2.630916313953489,54.69957751937985
CA4 9,48.8,0.82,-2.74520719047619,54.811039154761886
CA12 4,47.6,0.83,-3.1197778189655176,54.6094823146552
CA5 7,48.7,0.85,-2.9832208518518506,54.821564580246886
CA8 9,40.4,0.74,-2.7592256451612904,54.88917898387095
CA7 8,42.3,0.76,-3.087372534246575,54.77510854109589
CA11 2,33.0,0.74,nan,nan
CA11 1,53.0,0.93,-2.753601666666665,54.665716833333285
LA10 5,6.0,0.48,-2.493622063348417,54.31376365610861
CA10 4,50.0,0.84,nan,nan
