district,epc,hpr
NN16,66.2,0.86
NN10,68.1,0.92
NN8,72.3,0.97
PE8,63.0,0.94
NN18,72.1,0.98
NN14,68.8,0.96
NN9,70.2,0.98
NN15,73.4,1.0
LE16,60.4,0.9
NN29,64.0,0.88
NN17,73.0,0.98
NN6,68.6,0.94
PE9,59.6,0.85
NN7,61.1,0.89
LE15,62.8,0.85
