sector,epc,hpr,lat,long
TN33 0,62.7,0.89,0.5020750349650351,50.92094387762239
TN40 1,63.3,0.82,0.4793852573839664,50.84095307172996
TN39 3,61.8,0.84,0.4542336643356645,50.840284363636336
TN40 2,64.4,0.91,0.4875066640624999,50.849885777343765
TN39 4,62.9,0.92,0.4429298581560284,50.84811126595744
TN31 7,58.5,0.86,0.7466825196850392,50.95167040944882
TN5 7,60.5,0.88,0.4088653895348836,51.04950456395348
TN36 4,57.7,0.85,0.6989526116504853,50.92030857281552
TN31 6,57.8,0.88,0.6264019963768123,50.9735698188406
TN35 4,60.5,0.88,0.6202166208530805,50.89460593364929
TN32 5,53.6,0.83,0.4905048958333332,50.97938873749998
TN19 7,56.6,0.85,0.4056666595744682,51.00276210638297
TN39 5,65.7,0.92,0.4636141311475406,50.85963030327868
TN33 9,52.0,0.85,0.4315216153846155,50.8958218076923
TN21 9,45.0,0.78,0.3095632764705884,50.94725391176471
TN38 8,49.8,0.81,0.5273635443037976,50.86281393670887
BN24 6,45.0,0.83,0.3562177902097904,50.81421081818183
TN5 6,40.2,0.68,0.3329336949152541,51.06595384322037
TN37 7,60.9,0.89,0.55446309765625,50.88234164453126
TN31 1,81.0,1.17,nan,nan
TN35 5,37.0,0.61,0.6065189351351351,50.869869383783815
TN18 5,63.5,0.95,0.5476719854014599,51.03835590510951
TN35 2,63.0,0.83,nan,nan
TN34 2,53.5,0.84,0.5784196102362207,50.87403162204724
TN18 4,61.5,0.84,0.5062447666666667,51.04569529999999
TN35 3,67.0,0.7,nan,nan
