district,epc,hpr
SK3,61.9,0.83
SK8,61.9,0.88
SK6,62.1,0.87
SK7,62.1,0.88
SK5,64.8,0.88
SK2,62.1,0.85
SK1,65.9,0.86
SK4,60.8,0.83
M19,67.8,0.95
SK12,60.4,0.89
SK22,56.1,0.78
SK14,45.2,0.74
M22,66.1,0.92
