postcode,epc,hpr
SK3 8TP,60.0,0.86
SK8 1EQ,65.2,0.95
SK6 1JR,58.3,0.87
SK7 4EU,52.9,0.74
SK6 2BY,61.8,0.97
SK5 6UQ,58.7,0.73
SK7 5PF,57.8,0.87
SK2 6AU,60.6,0.82
SK8 3TP,60.6,0.87
SK8 1LX,67.8,0.89
SK6 7PX,64.8,0.92
SK7 4RJ,66.6,0.78
SK8 1PL,72.4,0.98
SK5 6EA,59.3,0.72
SK6 1DD,55.0,0.85
SK7 1RB,54.1,0.74
SK2 7NB,61.8,0.85
SK8 6NN,59.3,0.85
SK5 6JN,60.7,0.89
SK8 3HP,64.6,0.82
SK8 2HA,59.2,0.83
SK1 4JB,66.0,0.74
SK8 7QD,53.0,0.77
SK6 7AT,56.0,0.76
SK6 8BX,56.9,0.91
SK2 7ED,55.3,0.75
SK6 3DA,60.4,0.87
SK5 6SJ,60.1,0.82
SK7 4QJ,57.0,0.89
SK2 7NU,55.4,0.68
SK6 7QG,78.0,1.01
SK4 2QY,61.1,0.86
SK7 4HY,57.3,0.74
SK6 6GB,78.9,1.02
SK2 6PY,57.2,0.72
SK3 8JH,63.4,0.86
SK1 3PD,76.1,0.95
SK4 3RQ,63.9,0.96
SK2 7DT,61.1,0.82
SK7 4NB,58.2,0.94
SK5 6QS,67.1,0.87
SK5 8BG,72.1,0.96
SK8 3EG,64.4,0.93
SK2 6HG,57.6,0.69
SK3 8QU,60.2,0.84
SK4 2QU,55.7,0.75
SK8 3UD,60.0,0.85
SK1 4JN,64.8,0.88
SK7 5LL,59.9,0.88
SK7 4RA,49.6,0.69
SK7 3BY,50.9,0.83
SK2 5SW,69.5,0.95
SK1 3RN,70.4,0.97
SK7 4NG,63.8,0.99
SK5 8HR,67.1,0.97
SK4 3HZ,60.3,0.71
SK2 6AW,60.7,0.87
SK8 2AW,55.4,0.83
SK2 6DX,68.2,0.95
SK7 6DN,58.3,0.9
SK2 5AZ,61.5,0.89
SK7 3DX,64.6,0.85
SK4 4NB,57.0,0.7
SK8 2JN,57.1,0.83
SK6 2EL,60.5,0.86
SK8 3LR,60.3,0.89
SK4 5NG,64.5,0.83
SK7 2JS,59.5,0.81
SK6 8EQ,58.1,0.87
SK6 6AN,61.5,0.94
SK2 7AN,60.8,0.81
SK8 7HS,51.7,0.8
SK8 1GY,61.8,1.01
SK6 5AE,51.3,0.7
SK8 7HL,65.8,0.81
SK8 4DX,58.7,0.8
SK2 5HF,67.0,0.9
SK1 4LP,54.5,0.76
SK7 4JA,59.6,0.85
SK8 3HN,70.5,0.84
SK8 1QB,53.5,0.63
SK6 1JE,60.8,0.83
SK2 6EJ,80.3,1.04
SK8 2EE,56.5,0.85
