postcode,epc,hpr,lat,long
CA2,65.1,0.9,54.8838592,-2.9512475
CA1,65.5,0.9,54.8858561,-2.9124405
CA6,53.4,0.87,54.9933146,-2.8949601
CA4,62.5,0.91,54.8471428,-2.8318231
CA3,66.1,0.94,54.9093172,-2.9402815
CA8,56.8,0.86,54.9394064,-2.686449
CA5,60.7,0.92,54.85508,-3.0194131
DG16,39.5,0.69,54.9971615,-3.0685694
TD9,43.3,0.78,55.3973065,-2.7767413
DG14,34.0,0.65,55.0819733,-2.9826094
