postcode,epc,hpr,lat,long
PO9,65.5,0.9,50.8634319,-0.9839667
PO7,65.4,0.91,50.8829409,-1.0406889
PO11,61.8,0.89,50.7920495,-0.9756968
PO8,64.8,0.89,50.9135161,-1.0116749
PO10,65.6,0.92,50.8522374,-0.9293902
