postcode,epc,hpr,lat,long
CO9,62.8,0.9,51.9689789,0.6094407
CM7,65.1,0.91,51.897274,0.5373554
CM77,65.5,0.96,51.8667384,0.5523052
CM8,68.0,0.95,51.8055915,0.6374042
CM3,58.3,0.87,51.7211161,0.5842087
CO6,62.4,0.87,51.9252061,0.7920011
CO5,63.1,0.9,51.8152485,0.8199292
CO10,53.7,0.85,52.058478,0.7211086
CB9,58.3,0.86,52.0833705,0.439697
CO8,57.9,0.87,51.9733754,0.7656644
CM9,41.8,0.69,51.7408752,0.7010671
