postcode,epc,hpr,lat,long
MK41,65.3,0.9,52.1526153,-0.4477354
MK40,66.1,0.86,52.1378368,-0.4764099
MK42,69.3,0.95,52.1173913,-0.4724081
MK43,67.8,0.97,52.1119082,-0.5583834
MK45,72.9,1.04,52.0216132,-0.4703173
NN10,68.8,0.97,52.2928622,-0.5977197
MK44,59.9,0.9,52.1965903,-0.4242789
PE19,42.5,0.74,52.2359693,-0.2636521
NN29,44.1,0.77,52.2580421,-0.6648146
PE28,53.9,0.9,52.3588328,-0.1906381
MK46,53.0,0.68,52.1557959,-0.7020457
