postcode,epc,hpr,lat,long
GU14,65.7,0.88,51.2939331,-0.763558
GU11,68.7,0.92,51.2489707,-0.7634252
GU12,65.9,0.87,51.2517147,-0.7297556
GU17,65.5,0.91,51.3288028,-0.7891564
GU9,63.0,0.83,51.219137,-0.7942479
