postcode,epc,hpr,lat,long
LN4,61.3,0.93,53.1484011,-0.3799049
LN5,62.6,0.94,53.1742178,-0.5568934
NG34,64.6,0.94,52.9871563,-0.3938278
LN6,68.7,1.0,53.2002374,-0.6001511
NG32,50.1,0.81,52.951308,-0.6513436
NG23,80.8,1.14,53.1163408,-0.7998116
LN10,45.4,0.82,53.1584629,-0.2171187
PE20,45.2,0.77,52.9312795,-0.1038179
LN3,66.7,0.96,53.2418341,-0.4171042
NG24,39.0,0.71,53.0696884,-0.7990824
