postcode,epc,hpr,lat,long
PE1,63.7,0.85,52.5866097,-0.2380334
PE3,67.7,0.93,52.5843494,-0.2752554
PE4,67.5,0.95,52.6119535,-0.2626267
PE2,69.1,0.96,52.5584209,-0.2605213
PE8,64.7,0.94,52.5217429,-0.4539945
PE7,77.8,1.07,52.5371201,-0.2061648
PE6,65.3,0.96,52.6575152,-0.2526423
PE9,58.7,0.88,52.6545544,-0.4804678
PE5,60.7,0.9,52.5748693,-0.3505212
PE13,59.5,0.82,52.6700673,0.1371284
