postcode,epc,hpr,lat,long
BN15,62.2,0.87,50.8303272,-0.3257841
BN42,61.0,0.83,50.8376298,-0.2347507
BN43,64.9,0.88,50.8360644,-0.2669108
BN14,56.6,0.79,50.8340609,-0.3817303
BN41,67.7,0.86,50.8414939,-0.2174858
BN45,36.0,0.35,50.8967169,-0.1902402
