postcode,epc,hpr,lat,long
GL11,63.8,0.91,51.6901084,-2.357213
GL12,61.4,0.86,51.6242009,-2.3889711
GL10,66.3,0.94,51.7436973,-2.2870616
GL5,62.1,0.85,51.7381408,-2.2210178
GL2,67.0,0.98,51.8431569,-2.2702834
GL6,59.1,0.83,51.7343681,-2.1938197
GL3,79.8,1.07,51.8619393,-2.1760821
GL4,59.7,0.9,51.8406968,-2.2188091
GL13,61.7,0.88,51.692474,-2.4613325
GL7,46.5,0.74,51.7113826,-1.8967753
GL9,49.0,0.48,51.5555981,-2.3033165
GL8,31.0,0.64,51.6425527,-2.1709169
GL14,83.2,1.16,51.8176681,-2.4811369
