postcode,epc,hpr,lat,long
LU4,63.0,0.83,51.8983235,-0.4686662
LU1,64.2,0.82,51.8744779,-0.4270575
LU2,63.3,0.87,51.8932427,-0.3944578
LU3,62.6,0.84,51.9086465,-0.4426142
