postcode,epc,hpr,lat,long
CO10,64.4,0.91,52.058478,0.7211086
IP7,62.6,0.92,52.0687092,0.9424582
IP9,58.7,0.9,51.9891921,1.1472122
IP29,50.6,0.83,52.190897,0.6587294
IP8,65.1,0.95,52.0630417,1.0792503
IP30,55.9,0.88,52.209224,0.8464525
CO11,62.5,0.91,51.942012,1.0767083
CO6,55.9,0.88,51.9252061,0.7920011
CO7,58.4,0.87,51.8816629,1.0052818
IP2,66.0,0.93,52.0452602,1.1338136
CO8,62.2,0.88,51.9733754,0.7656644
CO01,79.8,1.09,52.031550781818176,0.924425490909091
