postcode,epc,hpr,lat,long
BL2,62.9,0.87,53.5885067,-2.3950838
BL4,64.4,0.89,53.5462411,-2.4015686
BL1,63.7,0.87,53.5905339,-2.4448299
BL3,63.0,0.87,53.5646619,-2.4321772
BL7,63.1,0.88,53.6317625,-2.4223993
BL5,65.2,0.92,53.5481623,-2.5154623
BL6,64.3,0.89,53.5917532,-2.5408608
M26,66.2,0.93,53.5623031,-2.3348733
M46,55.9,0.84,53.5258654,-2.4922988
WN2,56.0,0.74,53.5359217,-2.5821236
WN1,42.2,0.76,53.5533114,-2.6281505
BB1,81.0,1.13,53.7567872,-2.462979
BL8,28.0,0.7,53.6048216,-2.3275802
