postcode,epc,hpr,lat,long
EN8,65.7,0.87,51.6992728,-0.0338619
EN10,66.1,0.89,51.7381929,-0.023162
EN11,63.9,0.85,51.7655817,-0.0091349
EN7,65.2,0.89,51.7123101,-0.0696748
SG13,57.7,0.77,51.7877234,-0.0715474
EN9,60.4,0.69,51.6961713,0.0149921
EN6,80.0,1.14,51.699489,-0.176714
CM19,1.0,0.3,51.7594581,0.0711651
