postcode,epc,hpr,lat,long
NG17,62.8,0.88,53.1160576,-1.2615156
NG15,64.8,0.9,53.0446485,-1.2037243
NG16,61.2,0.87,53.0273823,-1.2949848
NG18,68.0,1.01,53.1382628,-1.1840991
NG6,75.0,1.03,52.9985112,-1.1921785
DE55,52.0,0.67,53.1022937,-1.3722605
NG19,62.7,0.96,53.1605766,-1.1983361
