postcode,epc,hpr,lat,long
PO14,65.4,0.93,50.8387029,-1.2188991
PO16,63.5,0.89,50.8508807,-1.1591621
PO15,66.6,0.95,50.8676994,-1.2281695
SO31,67.9,0.97,50.8700098,-1.2998114
PO17,57.3,0.88,50.889723,-1.17331
PO13,67.9,0.97,50.8122549,-1.1810192
PO6,87.0,1.18,50.846598,-1.0700466
