postcode,epc,hpr,lat,long
EX39,61.1,0.88,51.015257,-4.2457737
EX21,51.1,0.87,50.8057129,-4.2086933
EX38,60.1,0.87,50.9439211,-4.1521992
EX31,51.3,0.85,51.0857144,-4.068489
EX22,52.3,0.88,50.8277967,-4.3680718
EX37,60.2,0.91,50.9786853,-3.9538059
EX19,52.0,0.89,50.8780171,-4.005588
EX20,46.7,0.8,50.7519249,-4.019293
PL16,48.7,0.84,50.6464378,-4.2640338
EX23,60.1,0.95,50.8243103,-4.5328043
PL15,46.1,0.84,50.6330692,-4.3969382
EX18,51.0,0.85,50.9020189,-3.8876032
