postcode,epc,hpr,lat,long
SO30,67.7,0.96,50.9198664,-1.3069752
SO31,68.3,0.95,50.8700098,-1.2998114
SO50,69.9,0.97,50.9693035,-1.3404267
SO53,65.1,0.91,50.9860424,-1.383629
SO32,78.0,1.09,50.9493624,-1.2031646
SO18,66.8,0.97,50.9241213,-1.3620137
SO19,64.3,0.92,50.9019834,-1.354918
SO13,63.0,0.98,50.93152702857143,-1.3215626571428574
