postcode,epc,hpr,lat,long
FY8,60.2,0.86,53.7508559,-3.0027549
PR4,66.2,0.95,53.7546364,-2.8341777
FY6,64.8,0.94,53.8680398,-2.981457
FY3,66.3,0.96,53.8212841,-3.0204371
FY4,78.4,1.12,53.7909588,-3.0275782
PR3,58.8,0.91,53.8688401,-2.7203057
