postcode,epc,hpr,lat,long
DL8,52.3,0.83,54.2928606,-1.7868123
DL11,46.2,0.78,54.4394631,-1.876604
DL10,61.2,0.88,54.4138943,-1.6913727
DL9,66.1,0.94,54.3754022,-1.7075078
DL2,52.4,0.83,54.5282376,-1.5973398
HG4,46.5,0.79,54.1569575,-1.5666498
LA10,34.6,0.59,54.3138033,-2.4939771
DL7,51.5,0.87,54.3378836,-1.4855331
DL12,31.4,0.73,54.5721304,-1.9855857
DL6,57.7,0.83,54.371022,-1.3904975
