postcode,epc,hpr,lat,long
TS8,70.3,1.0,54.5216751,-1.2327726
TS3,65.2,0.91,54.5605009,-1.1968742
TS5,62.3,0.87,54.5503419,-1.2523379
TS1,59.9,0.73,54.5719344,-1.2392024
TS4,67.3,0.94,54.5559482,-1.2229129
TS7,65.7,0.94,54.5339607,-1.1831961
TS17,58.5,1.04,54.5355555,-1.3046467
TS2,82.0,1.06,54.5853647,-1.2376261
TS5R,73.0,0.96,54.551910175,-1.2336961125
