postcode,epc,hpr,lat,long
RH8,62.6,0.86,51.2508257,0.0023834
CR3,65.5,0.87,51.2881312,-0.0824599
CR6,63.5,0.87,51.3092312,-0.0527574
RH6,66.9,0.95,51.1730206,-0.1641717
RH1,59.1,0.84,51.2373631,-0.1576051
RH9,60.7,0.84,51.2363052,-0.0630331
RH19,64.9,0.91,51.1256226,-0.0142356
RH7,61.5,0.87,51.1746946,-0.0182314
TN16,57.8,0.85,51.2930684,0.0517089
CR8,76.2,1.04,51.3319133,-0.1138248
RH10,56.3,0.85,51.1183435,-0.1547527
TN8,50.5,0.81,51.1951342,0.0779767
