postcode,epc,hpr,lat,long
GU22,66.3,0.89,51.3121626,-0.5517403
GU21,66.3,0.9,51.3210516,-0.5804072
KT14,63.5,0.85,51.3384121,-0.4882369
GU24,62.8,0.86,51.3303573,-0.6282203
GU3,59.9,0.85,51.2467422,-0.6286183
GU4,55.0,0.81,51.2432497,-0.5403949
KT15,67.5,0.93,51.3637699,-0.4958004
GU23,48.0,0.63,51.2940938,-0.5060248
