postcode,epc,hpr,lat,long
S75,64.3,0.91,53.5627102,-1.5215009
S71,65.9,0.92,53.5744126,-1.4561067
S74,63.0,0.87,53.5009685,-1.4411464
S63,64.4,0.87,53.5185718,-1.3305698
S72,64.8,0.9,53.5786497,-1.3911586
S73,65.7,0.9,53.5244965,-1.3950715
S70,63.8,0.85,53.5411537,-1.4749041
S36,64.9,0.92,53.5054492,-1.616598
S35,59.1,0.88,53.4586541,-1.4979375
HD9,44.9,0.75,53.5804475,-1.7973107
DN5,42.9,0.76,53.538349,-1.1744232
HD8,66.0,0.95,53.5995424,-1.6750146
TW8,83.0,1.05,51.4873197,-0.3063655
