postcode,epc,hpr,lat,long
NG19,64.0,0.9,53.1605766,-1.1983361
NG18,63.8,0.88,53.1382628,-1.1840991
NG20,64.2,0.91,53.2100156,-1.1858804
NG21,58.0,0.81,53.1424089,-1.1039866
NG17,65.8,0.91,53.1160576,-1.2615156
