postcode,epc,hpr,lat,long
CA11,61.1,0.9,54.6644988,-2.7842759
CA10,51.5,0.85,54.6118806,-2.6584077
CA16,55.9,0.87,54.5740293,-2.4838426
CA9,51.8,0.77,54.8009692,-2.4136614
CA17,53.2,0.83,54.4800608,-2.3509231
CA4,49.2,0.84,54.8471428,-2.8318231
CA12,47.6,0.83,54.6025378,-3.1344633
CA5,48.7,0.85,54.85508,-3.0194131
CA8,40.4,0.74,54.9394064,-2.686449
CA7,42.3,0.76,54.8076079,-3.2392072
LA10,6.0,0.48,54.3138033,-2.4939771
