postcode,epc,hpr,lat,long
LS25,67.9,0.97,53.7858344,-1.3250023
YO8,65.1,0.94,53.7812636,-1.0606474
YO19,58.6,0.91,53.905948,-1.0207826
YO23,57.1,0.89,53.9234845,-1.1234069
WF11,65.6,0.96,53.7117458,-1.2561796
LS24,62.4,0.91,53.8687779,-1.2530036
DN14,62.9,0.94,53.7086376,-0.9413185
WF8,49.5,0.87,53.6861759,-1.3004853
DN6,49.1,0.85,53.597914,-1.1785488
SO16,74.0,1.12,50.936668,-1.433299
