postcode,epc,hpr,lat,long
NN15,67.4,0.95,52.3822978,-0.7029196
NN14,65.3,0.92,52.4110165,-0.6955533
NN16,62.4,0.84,52.4046781,-0.7057147
NN18,81.9,1.14,52.4779167,-0.7130298
LE16,62.5,0.94,52.4861071,-0.8959935
NN6,41.3,0.73,52.3269298,-0.9458447
NN1,79.2,1.14,52.2416489,-0.8883002
NN9,63.6,0.87,52.3345261,-0.5945016
NW10,80.0,1.04,51.5412842,-0.2480596
