postcode,epc,hpr,lat,long
OL8,62.4,0.84,53.5258859,-2.1173031
OL2,62.9,0.86,53.5732655,-2.1099662
OL4,61.2,0.81,53.5424267,-2.0734838
OL9,64.2,0.86,53.5391534,-2.1442485
OL1,66.8,0.87,53.5497377,-2.1069922
OL3,62.4,0.83,53.5535469,-2.0115057
M35,62.2,0.85,53.5072006,-2.1549109
M40,54.1,0.79,53.5041026,-2.1909788
M24,60.3,0.84,53.5514675,-2.1982858
OL5,49.2,0.87,53.5180411,-2.0385356
OL11,47.7,0.81,53.6059003,-2.1767392
