postcode,epc,hpr,lat,long
DA1,68.2,0.88,51.4480982,0.209464
DA10,74.9,0.99,51.4417805,0.3049871
DA9,71.5,0.95,51.4481337,0.2783186
DA2,65.4,0.88,51.4320776,0.2331447
DA11,77.7,0.99,51.4344917,0.3506663
DA3,63.1,0.89,51.3841204,0.3083751
DA5,60.6,0.79,51.4406947,0.1461798
DA4,62.2,0.82,51.3885873,0.232219
DA13,59.6,0.82,51.3784991,0.3518275
BR8,45.9,0.76,51.3985498,0.1743791
DA14,58.3,0.92,51.4250037,0.1117751
NW8,83.0,1.0,51.5322682,-0.1745786
