postcode,epc,hpr,lat,long
BL0,62.4,0.84,53.6484286,-2.3169628
M26,64.3,0.88,53.5623031,-2.3348733
M25,61.1,0.83,53.5283859,-2.2757491
M45,63.2,0.87,53.5473467,-2.2903765
BL9,62.3,0.85,53.5918117,-2.2870531
M24,48.2,0.76,53.5514675,-2.1982858
BL8,61.5,0.85,53.6048216,-2.3275802
BL2,63.2,0.88,53.5885067,-2.3950838
M8,57.2,0.8,53.5086893,-2.2401019
BL3,76.6,1.03,53.5646619,-2.4321772
M7,83.6,1.18,53.5054293,-2.2625151
SG5,76.5,1.06,51.9713173,-0.2810918
