postcode,epc,hpr,lat,long
LN6,66.2,0.95,53.2002374,-0.6001511
LN1,64.5,0.85,53.2609265,-0.5924173
LN2,64.8,0.89,53.2571394,-0.5062171
LN5,62.5,0.81,53.1742178,-0.5568934
LN3,83.1,1.07,53.2418341,-0.4171042
LN4,65.8,1.05,53.1484011,-0.3799049
