postcode,epc,hpr,lat,long
RG45,65.7,0.94,51.3715067,-0.7995721
RG41,68.4,0.96,51.4168077,-0.8633653
RG7,71.5,1.0,51.3976703,-1.0774783
RG6,64.6,0.93,51.4378229,-0.9281585
RG5,66.3,0.93,51.4520535,-0.8996446
RG40,68.1,0.95,51.4001248,-0.8360988
RG10,63.1,0.89,51.4823983,-0.8532308
RG4,61.0,0.85,51.4827626,-0.9698039
RG2,72.9,1.01,51.4201494,-0.9517094
RG9,57.8,0.82,51.5450342,-0.9260061
RG42,38.8,0.68,51.4277905,-0.7570056
RG27,58.1,0.85,51.3058876,-0.9469323
RG1,33.8,0.47,51.4512045,-0.9696684
