postcode,epc,hpr,lat,long
PR4,75.8,1.08,53.7546364,-2.8341777
PR2,64.4,0.91,53.7782025,-2.7072842
PR1,63.2,0.85,53.7573394,-2.7017204
PR3,65.4,0.96,53.8688401,-2.7203057
PR37,69.0,0.98,53.7897546,-2.7408720000000004
