postcode,epc,hpr,lat,long
NN9,65.2,0.92,52.3345261,-0.5945016
NN6,65.4,0.92,52.3269298,-0.9458447
NN8,66.8,0.91,52.3032613,-0.6996321
NN14,58.6,0.86,52.4110165,-0.6955533
NN29,61.4,0.88,52.2580421,-0.6648146
NN7,57.6,0.82,52.2082231,-0.9287786
NN15,60.0,0.89,52.3822978,-0.7029196
