postcode,epc,hpr,lat,long
WA10,63.6,0.87,53.4542967,-2.7561819
WA9,66.5,0.92,53.4361271,-2.7192438
WA12,66.8,0.94,53.4533844,-2.6332824
WA11,61.6,0.88,53.4780797,-2.7197662
L35,61.2,0.87,53.4151247,-2.7828814
WN4,60.3,0.86,53.4936763,-2.6443803
WN5,62.2,0.89,53.5319036,-2.6873957
L34,60.7,0.87,53.435385,-2.8154652
WA8,70.4,1.03,53.3730238,-2.7415958
WA3,34.8,0.77,53.456371,-2.5477451
WN8,33.0,0.76,53.5531891,-2.7694762
WA2,61.0,0.98,53.4108251,-2.5811919
L39,84.0,1.18,53.5617461,-2.8964099
