postcode,epc,hpr,lat,long
IP3,65.5,0.89,52.04135,1.18801
IP1,63.1,0.84,52.0668563,1.13956
IP4,62.7,0.84,52.0604324,1.1802287
IP2,67.6,0.91,52.0452602,1.1338136
CR0,66.0,0.98,51.3732242,-0.0775432
CA1,83.0,1.12,54.8858561,-2.9124405
IP10,51.3,0.78,52.0189774,1.2699895
IP6,81.0,1.13,52.1326541,1.110843
IP8,84.2,1.15,52.0630417,1.0792503
IP11,83.6,1.18,51.9675191,1.3411933
