postcode,epc,hpr,lat,long
NG9,60.7,0.83,52.9258889,-1.2382797
NG16,61.4,0.88,53.0273823,-1.2949848
NG6,64.1,0.96,52.9985112,-1.1921785
NG8,73.1,0.99,52.9649766,-1.2134133
