postcode,epc,hpr,lat,long
NN3,65.2,0.92,52.2639662,-0.8422004
NN4,67.2,0.95,52.2144778,-0.8994462
NN6,83.6,1.17,52.3269298,-0.9458447
NN2,63.0,0.84,52.2625668,-0.8886515
NN5,68.9,0.93,52.2467249,-0.9358726
NN1,63.0,0.79,52.2416489,-0.8883002
NN12,84.0,1.17,52.1265265,-0.9999332
NN7,83.0,1.12,52.2082231,-0.9287786
