district,epc,hpr
AL2,65.9,0.89
AL1,65.3,0.85
AL4,65.9,0.89
AL5,63.8,0.86
AL3,63.2,0.83
WD7,76.0,1.04
HP2,44.8,0.77
WD25,65.9,0.92
HP3,44.7,0.76
WD5,44.7,0.69
LU2,40.0,0.74
AL6,57.0,0.79
E3,84.0,1.05
