postcode,epc,hpr
N9 7BU,55.9,0.61
EN3 5XH,56.2,0.73
EN1 4EW,63.9,0.89
N21 1RD,60.5,0.74
N9 9SR,58.8,0.61
N13 4BS,61.5,0.69
N9 7LJ,61.2,0.7
N13 6HD,58.3,0.64
EN1 4DW,83.8,1.09
EN1 4SD,57.3,0.81
EN3 5BW,66.5,0.71
EN1 1EF,60.8,0.63
N18 1RE,68.0,0.82
EN4 0HT,55.5,0.77
N18 1UY,67.2,0.95
EN1 3SY,80.2,1.05
N14 6BZ,69.7,0.98
EN1 3BP,54.0,0.68
EN1 1XS,60.0,0.72
EN1 2DS,72.5,0.8
EN1 2TB,74.8,0.98
N11 1AG,69.3,0.93
N18 2LD,56.7,0.67
EN1 3UN,63.8,0.73
N9 8LR,72.0,0.77
EN3 6BB,58.7,0.65
EN3 4ER,61.4,0.69
EN3 4BL,63.2,0.77
N9 9DD,64.7,0.94
N13 6BT,63.3,0.9
N9 9HL,58.2,0.7
N9 9TX,57.8,0.67
EN1 2HU,52.3,0.61
N21 1QE,67.0,0.72
EN1 1PX,61.4,0.72
EN2 0QX,60.4,0.74
EN2 0DA,54.2,0.57
EN3 5LT,63.8,0.68
N9 9RT,54.8,0.63
EN1 4EU,57.4,0.67
N14 6RG,61.0,0.8
EN1 2BZ,57.3,0.64
N22 8QX,64.6,0.73
EN3 5TD,48.5,0.52
EN2 0EA,61.4,0.71
N21 1EN,76.2,1.01
N18 2EU,65.0,0.78
EN3 6GY,74.2,1.03
EN3 5JN,61.5,0.73
N9 8PT,58.5,0.67
N9 9XH,61.3,0.85
EN1 3DW,53.2,0.57
EN2 7RY,75.5,0.97
N21 1BS,69.5,0.82
EN3 5XP,66.3,0.68
N13 4AE,78.5,1.02
EN3 5SL,64.8,0.8
N14 4AL,58.8,0.7
N9 8EN,66.8,0.83
N18 2HF,64.8,0.72
EN3 6DL,50.2,0.59
EN3 4AW,58.7,0.61
EN1 4HH,62.9,0.76
EN2 7QA,61.9,0.8
EN2 6HG,51.2,0.72
N9 8PL,70.6,0.91
EN2 8NR,68.4,0.93
N13 5RD,56.7,0.58
EN3 4QW,69.6,0.75
EN1 3QN,59.9,0.77
EN3 6PR,54.5,0.57
EN3 5PG,52.1,0.6
EN3 4DH,54.7,0.64
N13 5RJ,60.3,0.67
N14 6JG,75.2,1.02
N13 5PF,61.4,0.62
N13 4AP,61.8,0.66
EN1 3LX,54.5,0.71
EN3 6AZ,60.6,0.62
EN2 7AU,70.9,0.79
N18 2PS,60.1,0.66
EN3 7AJ,57.8,0.63
EN3 5SS,61.8,0.66
N9 0EA,67.9,0.8
