district,epc,hpr
EX39,61.1,0.88
EX21,51.1,0.87
EX38,60.1,0.87
EX31,51.3,0.85
EX22,52.3,0.88
EX37,60.2,0.91
EX19,52.0,0.89
EX20,46.7,0.8
PL16,48.7,0.84
EX23,60.1,0.95
PL15,46.1,0.84
EX18,51.0,0.85
