sector,epc,hpr,lat,long
RH13 6,60.3,0.88,-0.2919125041666665,51.05159845416667
RH12 5,66.1,0.95,-0.3148258628571428,51.08127710857145
RH20 3,64.7,0.94,-0.4176276425120774,50.92831430434782
RH13 5,66.5,0.9,-0.3142056299212599,51.06341798031498
RH13 9,68.2,0.97,-0.348639695652174,51.025539960869565
RH20 2,58.8,0.87,-0.4738389426229508,50.951828241803256
RH12 1,69.9,0.96,-0.3362517956204383,51.06220643430659
BN44 3,60.9,0.86,-0.3222517320754717,50.89110381132074
RH12 3,68.6,0.98,-0.3949287466666668,51.08400826
RH14 9,69.4,0.99,-0.4502114123076923,51.021054203076936
RH12 4,62.9,0.9,-0.2926978321917806,51.08476102054792
RH13 0,57.6,0.89,-0.3866322151162792,51.04863314534882
RH12 2,63.9,0.87,-0.3309787368421051,51.07128066315792
RH12 0,82.8,1.15,-0.2378896666666667,51.0998567719298
BN5 9,63.5,0.91,-0.2690527758007119,50.92776546263345
RH13 8,53.9,0.86,-0.3172961756756758,50.9779800945946
RH20 4,63.7,0.91,-0.4522454096916302,50.91738366079292
RH20 1,63.3,0.94,-0.5422088680203049,50.952542629441616
RH11 0,70.9,1.02,-0.2176347424892705,51.12055154506434
BN43 5,55.3,0.84,-0.2740141174377223,50.834651932384354
BN18 9,50.2,0.85,-0.5483150861244023,50.86128692822966
RH17 5,39.2,0.76,-0.1667182988047809,51.00483944223107
RH12 6,83.2,1.15,-0.3014711666666667,51.092621
BN6 9,54.4,0.86,-0.1784940854430378,50.93656878164558
RH17 6,43.1,0.65,-0.1428575854700854,51.05286663675214
RH14 0,81.3,1.15,-0.5297169341085269,51.04899719379846
RH11 9,50.8,0.83,-0.2036927349823322,51.09327225441698
RH5 5,32.8,0.7,-0.336401504716981,51.15093715094341
RH12 7,68.0,0.95,nan,nan
RH14 6,72.0,0.99,nan,nan
