postcode,epc,hpr
DE55 4HA,55.6,0.76
DE55 1LG,52.5,0.61
DE6 4NP,67.6,0.91
DE4 5DR,51.0,0.92
DE75 7TF,83.5,1.18
DE75 7HY,66.2,0.93
DE56 0TX,54.9,0.83
DE5 3LZ,57.1,0.84
DE55 4EG,74.3,0.96
DE56 2GN,51.9,0.69
DE55 1LW,81.1,1.11
DE56 0JR,59.4,0.87
DE56 2SH,39.7,0.77
DE55 1LH,59.7,0.77
DE55 4AG,59.2,0.91
DE55 4AA,63.9,0.93
DE56 1DX,49.3,0.8
DE56 1ET,57.9,0.88
DE55 7GL,50.5,0.68
DE55 7PN,65.2,0.98
DE75 7UW,76.2,1.05
DE55 4NE,61.5,0.87
DE75 7DJ,61.1,0.89
DE5 3FD,60.3,0.91
DE5 9TY,82.2,1.17
DE75 7EB,59.0,0.76
DE56 2UT,68.6,0.96
DE55 7NL,67.5,0.97
DE75 7LB,68.7,1.0
DE56 1TG,64.4,1.0
DE6 4PL,53.7,0.91
DE22 4JJ,78.8,1.13
DE55 7AZ,66.6,1.0
DE7 6BE,60.5,0.84
DE55 7GY,53.9,0.7
DE56 1SG,72.5,1.02
DE7 6ES,63.7,0.99
DE75 7JZ,56.6,0.77
DE55 1EJ,67.2,0.96
DE4 5QB,84.1,1.18
DE75 7JX,51.1,0.65
DE75 7AA,51.1,0.76
NG16 4GG,69.5,0.97
DE5 8PD,59.8,0.9
DE56 2LF,70.9,0.96
DE5 9RN,52.5,0.66
DE22 5JG,62.4,0.84
DE56 1GB,63.2,0.94
DE56 2AB,59.4,0.86
DE7 6BJ,67.7,0.89
DE5 8HU,59.9,0.76
DE7 6DZ,59.5,0.92
DE56 0NR,55.7,0.69
DE56 1JR,72.2,0.94
DE55 1NF,83.4,1.18
DE21 5BN,60.8,0.85
DE5 8LA,81.1,1.1
DE5 3HD,45.8,0.64
DE5 3HZ,82.6,1.17
DE7 6EB,65.9,0.99
DE75 7GA,58.3,0.89
DE75 7QF,55.5,0.69
DE55 4EU,58.9,0.89
DE56 1FH,53.7,0.76
DE55 1EH,64.9,0.97
DE56 0HW,52.4,0.68
DE56 1SA,56.6,0.77
DE56 4AD,63.6,0.89
DE56 1US,49.6,0.68
DE56 1UB,69.1,0.99
DE4 5ED,76.8,1.05
DE56 4DL,69.3,1.0
DE55 4DW,64.2,0.97
