district,epc,hpr
DE55,63.3,0.89
DE6,55.4,0.87
DE4,57.9,0.86
DE75,60.9,0.86
DE56,60.9,0.86
DE5,61.7,0.88
DE22,74.0,1.04
DE7,60.3,0.86
NG16,62.5,0.88
DE21,54.4,0.85
