outcode,epc,hpr,lat,long
B98,65.5,0.89,52.3022428,-1.9130643
B97,65.4,0.92,52.2996987,-1.9545616
B96,62.0,0.87,52.2517197,-1.9602473
B80,74.5,1.06,52.2735522,-1.8923001
